ID,Target
ID_CTY8BGYYAG,0
ID_MHUO3HIHES,1
ID_PHL7W67SHF,1
ID_1XCH999D2E,0
ID_R8BGSQSEN3,0
ID_SO05NUXMR8,0
ID_51E1QRSD3H,0
ID_1QSLHB1K0U,0
ID_IUCFJLWCSS,0
ID_30YKQ1D1TJ,1
ID_RC0JP4JVBM,1
ID_ZWOSREKABN,0
ID_R82VKO0VIH,1
ID_45P0SIZD7H,0
ID_WXMLX67430,0
ID_6CRCLRRY3U,0
ID_SGXO34U0LJ,1
ID_GV45XBI77J,0
ID_7OGMP43AVD,1
ID_L6NUC8T3ON,0
ID_IY3V77NR4V,0
ID_BBK142NCRI,0
ID_W6GJMWZBAH,0
ID_VTM9DKNOUF,1
ID_J2ZGUG3W6H,0
ID_VSUSTEW55O,0
ID_B3Q52UR5UD,0
ID_RKMMN27OPR,0
ID_J0ET7K8NCZ,0
ID_NZCKNY23TW,0
ID_CQQDFYIB4R,1
ID_E60NA5XZDH,1
ID_XOW3Y1EOVZ,0
ID_U74LEOL4S7,1
ID_UE3V51UQXE,1
ID_WZ75O3S26B,1
ID_LU9AZU904B,1
ID_X5MDU4IZ0D,1
ID_2AEZIPZMG8,1
ID_EX98DI5XXL,0
ID_M1RI7JHQ6K,0
ID_HPVV4RDEDY,1
ID_8BBZ08ZS88,0
ID_4TGWVGPDZK,0
ID_ZJ6R460TU9,1
ID_3WB6GED9UX,1
ID_D5YQRJEN9C,1
ID_1SJOJSMA7K,1
ID_TKPJN0J1BA,0
ID_A9YHQQT8F9,1
ID_KWWL53A12Y,0
ID_OOOIB6EEA0,1
ID_HG8Z9DXY2U,0
ID_H0M5OAHOTC,1
ID_M2OQ989FEV,0
ID_YN2YM9FSM6,0
ID_IBCMO7AI3V,1
ID_91QTAS3OE9,0
ID_DD4CSX19C4,0
ID_L1FOFBJ6CA,1
ID_AWPWBLHY3X,0
ID_I18XR43W5R,0
ID_EYU0CSSMYE,0
ID_JA4JATXHM9,0
ID_EZR1ZALGY3,0
ID_HN3UGYLVDB,0
ID_ON18LL27KO,0
ID_JESM6IHXAI,1
ID_UGQOOGJQ33,1
ID_O5FU4KS7TR,1
ID_FFMBJ6U19D,1
ID_Q3F3IYVBH2,1
ID_EOMUH1X8N4,1
ID_P3XSRE0QFV,1
ID_64LC5O9U01,0
ID_P54J7Z45A8,0
ID_XYMLEYOLKD,0
ID_3CGD7W69KB,0
ID_91MA8PA7QZ,1
ID_5UH0ZUN2QK,1
ID_865RFSDN15,0
ID_R16IWAWHXH,0
ID_GJYZEIU588,1
ID_T5QILDQ6GG,0
ID_S3MOV4NHJF,0
ID_QT9EV0SMGF,0
ID_JIGNY6RE83,1
ID_BHMUFX4H4O,0
ID_G2CFE4HGUC,0
ID_5X3ZTANNHX,0
ID_H8G0FWJQMN,0
ID_WMI6RYWVGD,0
ID_AQTXS8FPG7,0
ID_UDBHJZ04ES,1
ID_8GHGE5TRPJ,1
ID_YBMNDJUX3M,0
ID_ZISKDYS4V5,1
ID_VBKJLS0T52,0
ID_NSE2ANN0W7,0
ID_EWLWYPW7K4,1
ID_Z4GVILMEQ6,0
ID_0QXOHA1IEW,0
ID_DHV14U1WXM,0
ID_JEDC9KYLS0,0
ID_36DZSVSOVU,0
ID_XU9QW4I50O,1
ID_3MO6LHCE0T,1
ID_8X8OPVSULN,0
ID_GUJG1RJ2KE,0
ID_XJT9YG73Z2,1
ID_2V5YIRDQ0D,0
ID_GI2WFW1XFX,0
ID_ABF6RJ5CJB,1
ID_XL8GBVMNTS,0
ID_WPAHZD7KQH,1
ID_4HT6Q837T5,1
ID_2GHD0FUUDW,1
ID_8FUHS043PH,1
ID_BF825VQ11M,1
ID_V9UOYE0FPY,0
ID_ESG1KIHE4S,1
ID_HNTIVDKIHB,0
ID_SB2ZYCV06Q,0
ID_22WY534IC4,1
ID_2EOFS7JDUW,0
ID_4SAU20W1H6,0
ID_A8PNYSQ3U1,1
ID_IWGP4RVN2W,0
ID_E27EXBT9DN,0
ID_DTM146SBSE,1
ID_4GRV10REZR,1
ID_KVKBY5FENQ,0
ID_0EPA9IIR1M,0
ID_FIKNABHA9P,0
ID_B8JQ2IK0AE,0
ID_EY8VBXES1F,0
ID_7BILPUZ0EV,1
ID_9FHFJXT21H,0
ID_2R1GQVOCTN,1
ID_MMQPCH8FOM,0
ID_O5YFCXOALL,1
ID_SIVF7YPJ2M,0
ID_G5398632RC,0
ID_24IXAAO9VE,0
ID_11MMIQBFXR,1
ID_LT8YL81BPL,1
ID_Z6I8Y7KH06,1
ID_H6DQC1J2VS,0
ID_Z1HQC31TE8,0
ID_Y19RHL32PY,0
ID_QOR4GVH12C,0
ID_DCK7KCBD9H,1
ID_KBMV8SSYBV,0
ID_XHJUKJT8G2,0
ID_V9BS9HRTB1,1
ID_XVQX7XFOI1,0
ID_L71I7KFVJR,1
ID_W2ER4S0NPD,0
ID_TD1Z9LRIF9,0
ID_25WLCWGC7K,1
ID_F3UES0J8SI,1
ID_J74GT0WLJM,0
ID_2XERV5UETW,0
ID_J7U7LXMA47,0
ID_X9JNDDFW72,0
ID_1EOIVQEYMF,1
ID_291NPN8H7P,1
ID_MKYSC5KPPU,1
ID_RKHOC8R7E7,1
ID_QVOUUCPJR6,0
ID_PYV1I22054,0
ID_8XRAMFQPXF,0
ID_TXBEK3Z2JX,0
ID_Y3R85ZFQXU,0
ID_JM5MAGAXVT,1
ID_MSXAJRDQ3I,0
ID_XKXMS5RRSE,1
ID_8GUEO9RT2V,0
ID_LL2L0F2NHK,0
ID_YAMEPG8MQ0,0
ID_RP2ZOK8KUW,0
ID_F4Z7AWX8ET,1
ID_CWDBKTMRR4,1
ID_5E82HJE2E9,0
ID_S8HTOLTEO6,1
ID_IACQ8H0MER,1
ID_342KGLL52R,0
ID_HHDSKT9BE5,0
ID_TAZZMJBDVX,0
ID_7MVIV4P6IA,1
ID_PADBFYKWUC,0
ID_TGK4IZR46C,0
ID_D8CDAIEPON,1
ID_N0YYYIVLQY,0
ID_UHHWSMS1GI,1
ID_I27O9MV3KN,0
ID_46PHRUYXXF,1
ID_QMD4CQ5FBR,0
ID_4HLCK34TRZ,1
ID_WKFZ2T46Z6,0
ID_FU8TY2BVUO,1
ID_40FAJO6R1D,0
ID_FH6TEYJRO8,0
ID_OGWMHYICKY,1
ID_FIUT38H0YW,1
ID_BEEZRKWASI,0
ID_RVVUN10IXA,1
ID_CAUFSZHFSO,1
ID_5IRU0WMOQI,1
ID_ML19ATIR5N,1
ID_GULBVMXQUF,0
ID_ZIUGMDBL99,1
ID_OZW6Y6MOBT,1
ID_JZID6V6VGV,1
ID_2IR5TXN28N,1
ID_LFEMGUDE0I,0
ID_PSWB7F47YT,0
ID_D8GXSAF0WU,0
ID_UGGCVMA2FJ,1
ID_244WFYF2J7,0
ID_75FHCD8HM7,1
ID_LGRBJH4QXR,1
ID_XFQ1S2XNLK,0
ID_3WIU2J3X5L,1
ID_808PRIA4BH,0
ID_RTWWHBV9BH,0
ID_2MWRCT6594,1
ID_GD51SOBNR1,0
ID_DLCSW9SDHB,1
ID_Z357ARMVY5,1
ID_P8TTPLTT92,0
ID_X01BS8MMGH,1
ID_67OMYZJO6V,1
ID_IV9TH5RXXL,1
ID_BDZSCZB3Z1,0
ID_00SOVQUHXE,0
ID_XZ1W3VOL6B,0
ID_6XF1O1BAPK,0
ID_GFM0WKDXHC,0
ID_KS95OB04RY,0
ID_5CW8OOV2MW,1
ID_XBES1XVO7T,1
ID_HT44SYHD8A,1
ID_C6IHX2WSCN,0
ID_FD2FBE3MEI,0
ID_LNQ92WXHS3,1
ID_M48V6IERHW,0
ID_6A8BP0M1KK,1
ID_JFDDIL4JWP,1
ID_MWSGVGZBXY,1
ID_DL52LEK1BQ,1
ID_UGSKPH9FHG,1
ID_5Z9RZLTBJH,1
ID_DDLBX24SGZ,1
ID_RC5RMOW480,1
ID_GZIXNMBWF8,0
ID_P5MDS6MEZL,0
ID_IMB3F3XVWC,1
ID_LPXJTND7R1,0
ID_YK86F35XBR,1
ID_HNAUWWVUB9,1
ID_VKZYCODZDA,0
ID_3D1XGJZMLL,1
ID_6HY8QUGGUU,0
ID_UBYE7V8YS5,1
ID_A6J1RX02G8,1
ID_CXETXZP94J,0
ID_M2DT7ZMRHC,1
ID_QBTP1Z7AD6,1
ID_RZA7ORL5TB,0
ID_CHZSXQV1SU,0
ID_JWT0OUHDZV,0
ID_CBPQ4RI7K3,1
ID_6EI6XSEJMT,1
ID_G0TJ2X4IRN,0
ID_M2RH7LVYGY,1
ID_KCY2HVQZWC,0
ID_8YW0J462PH,0
ID_DZXCM3V3IG,1
ID_AMAEHKQK83,0
ID_UGUNDMC1Q7,0
ID_63U6X6JXC7,1
ID_DBCDBQVUJ5,1
ID_O393QFRVHO,0
ID_6XFH2P94KU,0
ID_BEFEJQQISA,1
ID_I1SV3ZUTR7,0
ID_3YM55C2YY4,1
ID_X216B7K0D9,0
ID_5ZTF9AZAIV,0
ID_WKIZ5UL2F4,0
ID_WNC65SX884,0
ID_5JSWB71L6V,0
ID_A47Z97M5DP,1
ID_W4G60DRLJG,1
ID_2R9WCSVFXR,0
ID_ZGSUM154UM,0
ID_PAW2YL23OG,0
ID_Z72807CZBT,1
ID_GI7DMIW6W0,0
ID_VOQM2GW74W,0
ID_FDFC9EL7WG,0
ID_46DVBA5WVE,1
ID_T2TAO7ZG68,0
ID_Q6GBQASL7M,0
ID_GRNEZ7PLME,1
ID_ZYB5NFO2DX,0
ID_EN8U920XMS,1
ID_SFI8GJZ15R,0
ID_Q7EL5EL6O4,0
ID_5WDBD9MRA1,1
ID_Z58ZLTF5WH,1
ID_A3ILOQPJ31,1
ID_3UYNP4KL7C,0
ID_UYH13I0RY2,1
ID_VDV1K1OLX9,0
ID_JPL9H4GSSE,0
ID_04S5CRFBAQ,0
ID_KSQ7NB3459,0
ID_1UJKX8K0D6,0
ID_R9W4RF6MPA,1
ID_EQIXTQHANM,0
ID_S7S0H12249,1
ID_GQS1OFYWC8,1
ID_5L84YF0ZG4,0
ID_D0RLJIYQ5H,1
ID_TT4RT1JQB6,0
ID_WCOKBAGPTW,1
ID_37EMDBSNQ9,1
ID_KPUJ05SAYN,1
ID_5O7ENLZ9CS,0
ID_4MGE4DW4V8,0
ID_NMY1VUJ0H0,1
ID_5XAZ50KAX4,1
ID_C2ZCQ5YFQP,0
ID_WNCC0NVLWL,1
ID_MORIGJVCEI,1
ID_BCQJHJ5U4K,1
ID_BY32BWC1H0,1
ID_F69769GCYR,0
ID_FOTY4VG902,0
ID_HUZ072K61T,0
ID_2MGDVKK0FM,1
ID_4NUQA5TBET,0
ID_L5K858K6BS,1
ID_8L8M8BVKPN,0
ID_20SZYM3V6N,1
ID_M2VYWOLU71,0
ID_NCEBR9JBDZ,1
ID_D8YESZUE3Z,0
ID_RPCV0B83CC,1
ID_8KQJRGHHCH,1
ID_GXC0WCQ937,0
ID_9M4M2BP20A,0
ID_I9O1E30KN2,1
ID_75SGGBM9T0,0
ID_UKB67I0SYG,0
ID_SB4UIIA8ZE,1
ID_S4UFD7UN43,1
ID_J2ZBZIO0RW,1
ID_8XSIVFJOUE,0
ID_A07S95GUTK,0
ID_75M6PKSZCT,0
ID_4FBPDC41WL,0
ID_AJRCLJD8BU,0
ID_3P6PV0A2IF,1
ID_83O780LWKT,0
ID_BBNB7SXFCA,1
ID_69A9O0VQAQ,1
ID_JY1ASYR7JG,0
ID_UDQ2POMNWY,0
ID_9PEWXSEYGP,1
ID_JPYRRTSJRF,1
ID_E4YRUH75H5,0
ID_6NTMY567U1,0
ID_QKLIMU5ADQ,0
ID_VSIXWLSZP9,1
ID_PFKMX99KGH,0
ID_FY1QHG2M7W,0
ID_K8LO5FXWU2,0
ID_QJHX1CEN42,0
ID_U7OBOLZGG8,1
ID_JTI10KW4MD,0
ID_R462YZ7TGA,0
ID_33UO0SGS8H,0
ID_BGB0A5LY7F,0
ID_ECHX2U8NNM,0
ID_70I2MZH4KO,1
ID_K5LY22EZBL,0
ID_J61ZPA52ZH,1
ID_120L7LWZ3Z,0
ID_7361W1C69T,1
ID_ONUTFRZZS1,0
ID_49X12TK7PV,1
ID_QFWRNC6XKP,1
ID_Q1DK4T3BIC,0
ID_G2EYFK8CRS,0
ID_GFO566KX57,0
ID_MXFKGKXWEV,1
ID_HD3UG6DE7X,1
ID_SIAJWYEI1K,1
ID_FG4XJAG028,1
ID_U1ZP6LT82U,1
ID_XNW2UDMSLW,0
ID_VCFBRPH86I,0
ID_PTRPJOTXGQ,1
ID_A7WQ6XEJI7,0
ID_1QVV9QONB2,1
ID_4AMITNSXOQ,0
ID_NZDPWD71VP,1
ID_503B65UHWK,1
ID_MKRYVHHT5K,1
ID_NYJ8FHLO6B,0
ID_5RVA4XIJ1C,0
ID_0HIXQTTPL9,1
ID_92ML39K31Q,0
ID_RM68KLL311,0
ID_NUQLMGOIHI,0
ID_JCCNOPGC77,0
ID_ZL15W1YOX1,1
ID_5LJJPCTDNG,1
ID_B4KSSNUPNS,0
ID_TKQTBYVK2B,0
ID_VRKH26O6Z3,1
ID_0K5QLBGM71,0
ID_8TF9V9MRHW,1
ID_N1U8UDXZOM,1
ID_IL1NUNKITZ,1
ID_K4H4WIZPC6,1
ID_3R0VIMG52A,0
ID_6ICZRF2804,0
ID_Y6D56AV7WV,0
ID_9L0UOGOKS4,1
ID_5ZTU5C0WO1,0
ID_D7PSEMI4EP,0
ID_6XRU5QD5VU,1
ID_O2JN2S97OG,0
ID_SVC31AXP01,1
ID_34RPKS0CLK,0
ID_T855N6KEZ0,0
ID_E45MUL9G70,0
ID_0A0OKCIPL0,0
ID_4V2WJ9X713,0
ID_T5IGAPREOV,1
ID_WMBLLOZ2XF,1
ID_EAQEJPWXM7,1
ID_8SEWYMS1BY,0
ID_EPBHY3YFBS,0
ID_W2T4WR6IX0,1
ID_2X6VFFCYEJ,0
ID_CX1IR2K6GP,1
ID_HXCLU05U4K,1
ID_GCH58GGNWD,1
ID_IBASP1C7ED,1
ID_4Y9UFLKY2M,1
ID_ZQVX95BT7D,1
ID_BNXGBEJG1Y,1
ID_OSMWLE85WM,0
ID_7U4KC8TV2F,0
ID_32AAU0M2PD,1
ID_5CEH60622L,1
ID_MUBK20K7KJ,0
ID_ARHOSFRHIP,0
ID_O3S0PAP4G7,0
ID_GU4D63XGN3,1
ID_WJNFBY89FQ,0
ID_QTQPD9G409,1
ID_GTWLOAZGWS,1
ID_9VPAJ85SN3,1
ID_XFI79CV8AR,1
ID_YB87W3JHQC,1
ID_NDP9Y3A0YO,0
ID_B1CCSAWKP6,1
ID_AC6ZF75V9L,0
ID_VNRDLUT6SO,0
ID_VOVRVPZD4T,0
ID_ZT5USJGGW9,0
ID_KLGRBJVK18,1
ID_MORMMLLYU1,1
ID_C7FKPKP8PF,1
ID_CJ2IX58NB8,0
ID_DBMO3UXSIY,1
ID_F0139KMZJM,0
ID_U0UMW6Y1TO,0
ID_HVVX7TVKG9,1
ID_U6N1L9IU57,0
ID_O10GFBPTLR,0
ID_Z4NO02JJQ6,0
ID_3PT8EU9NNO,1
ID_5EWFTMNDVP,1
ID_4W5EI3KUGF,1
ID_3NTWZMJZM2,1
ID_H3SCNEJ9PK,0
ID_IZDND8KOQ2,1
ID_BN5ILCEDVP,1
ID_JGD2KYSUKH,0
ID_2ADRCVRTRV,1
ID_EWB8PXAY8P,1
ID_JL8YJ8FDTK,0
ID_KJ8HM2S65G,0
ID_9DA0PBZR16,1
ID_Q8JQVQFVV3,1
ID_KP414U798R,1
ID_8CIBYAC6HJ,1
ID_ZUQUIVMWC4,1
ID_8UT6EM0A0K,1
ID_23Y6Y42YEV,1
ID_9KDZB2VNU0,0
ID_5LLB5HHBZQ,1
ID_GNET2TX07N,1
ID_OC1F6JH4EU,1
ID_XP47G7UILA,0
ID_3RDDC008SU,1
ID_G76PHAAX27,1
ID_W13JVY7O8B,1
ID_7L6PABINLV,1
ID_780OJ6BG7H,1
ID_ODC3TSJ45O,1
ID_DVJNV8V2Y0,0
ID_OOZBWVPYUR,1
ID_VR3N3K22EP,0
ID_SH8DSR9VPE,1
ID_2OGCS79ZO3,0
ID_6SLMNUR2T2,1
ID_VKT4T44OJJ,0
ID_SMD5OOF3NL,1
ID_EJ9R14DGKJ,0
ID_YDJB87N2LA,1
ID_U74HVOFXKH,0
ID_N15T5SD013,0
ID_N28ZDA1CXI,1
ID_XZ96MXMH0R,1
ID_0JWMAJXR6M,0
ID_PH7RNZIK48,0
ID_YW5XVYMRW4,1
ID_YD9I1IWRWM,0
ID_TGKDB57VTA,0
ID_QJAMRPJN1B,0
ID_BGRLETMUTH,1
ID_4UOIM0H7DE,1
ID_TFIPIMBPXE,1
ID_HREH3RONU4,1
ID_QHB3DT685L,1
ID_55LCW2APSF,0
ID_NYBHL406WZ,1
ID_CFF9IUXY4F,1
ID_RQQ6YJPQ32,0
ID_6XIGF20M6U,1
ID_WN8DOSHXLS,1
ID_YFPKIHG4QQ,0
ID_ZGVG7KDZDG,1
ID_FFRAAR8ONF,1
ID_QNL3RVKAQT,1
ID_PEO0N5MEZU,0
ID_BSKZAECKAA,0
ID_W8JE7JX28S,0
ID_X0Q8QCG9DT,0
ID_VK6TRFANRL,0
ID_IOKHIK7HUL,1
ID_NUASSG9DM7,1
ID_I0936HQT4U,0
ID_0JTEMKTLNP,0
ID_DW9AQNL716,1
ID_ZY4BW9Z9KF,1
ID_F4PX6IUWTZ,1
ID_86D5DDWZHN,1
ID_V37XYET2AL,0
ID_UKGEEJBKRJ,1
ID_8VKO2R7U31,1
ID_LAQ3V8YTAC,0
ID_AFIQKCTK36,0
ID_Q41P3DUMLU,0
ID_GQWI5XZH26,0
ID_IIVJWL04IO,1
ID_9VKUSAFQ6Q,0
ID_US9UJGEZ8J,1
ID_40M0UPAOOU,0
ID_QKIPOKJNE0,0
ID_D8Z1NXPYAX,0
ID_D5YB5VPG4O,0
ID_Y9D8MFV6B9,1
ID_VV15GRP52T,0
ID_4LL9AR8UZ5,1
ID_E0CQ1GI285,0
ID_24SFG7WMKP,1
ID_1QI26084VW,0
ID_B29CZDYPD2,1
ID_CQ24REB71Q,0
ID_1VNW73A0DK,0
ID_6E80V6HRHZ,1
ID_O2157KMQMJ,1
ID_0W0U2QC4NN,1
ID_9HTRU3EFM3,0
ID_X9NM85BKIW,1
ID_SKE1WR3YQ2,0
ID_81SUBOT8EF,0
ID_JKFM3NZCQG,1
ID_4LV1U3E4UK,1
ID_BP1D0LRKLO,1
ID_X0W6A6NXJU,0
ID_MGXB07YUNN,0
ID_VC9XR1W9Q5,0
ID_94S2175H0P,1
ID_7YE5NOFKZN,1
ID_MIT4UA8TR6,0
ID_4U01258E8S,0
ID_V5T8MLLJZ7,0
ID_GCEB57K0MW,1
ID_3UM3TJ7HR0,1
ID_D1TP6QYNFZ,1
ID_MP96IAJIWP,1
ID_RK77VA3VRW,1
ID_Y6S3UTRYQH,0
ID_JB33LET2LV,0
ID_J5WI6IZSZ1,1
ID_GUAOE8DVO8,0
ID_3R3YYXVMYV,0
ID_YCN1PYTAHG,0
ID_SL474U6HDE,0
ID_EAB2NBZSPK,1
ID_9QJNRQW087,0
ID_1BDXTIC40D,1
ID_9D1LEU1YRM,0
ID_V1NMQXL5YP,1
ID_L9PFMCMUO5,0
ID_EM8UUE8LHD,1
ID_R3OPZ9NG99,0
ID_Y6IFZF0R22,1
ID_Q8R79KHO1S,1
ID_NZ7GWOCLL9,0
ID_8NHQVBEU6Q,1
ID_C65SAG6G90,0
ID_OOGDGO8RMJ,0
ID_X1Y0CIML1D,1
ID_QM5VTL94SO,0
ID_0AZU83T6QA,0
ID_U2DRZXMO5K,0
ID_W3Y1X0FUCM,0
ID_AXL3J49NEG,1
ID_9ZYOUDWDOK,1
ID_AGMD3NCHIX,0
ID_3L1ZY3VWSL,0
ID_13AVUP8G4V,1
ID_H841PS2BC8,0
ID_2DE75LFLJY,0
ID_9ISA9DQSVU,0
ID_C651P8TEYP,1
ID_821XIPSMZA,1
ID_SGD31MOE71,1
ID_12BNG4AHBW,1
ID_F8L01TV5U0,0
ID_L4WETTYIM2,1
ID_UKCA7SD5G9,0
ID_KG7UE40JAN,1
ID_04PP3HC3HF,1
ID_0ULHARBBGA,0
ID_GR58Z7UAZ8,1
ID_9PE6OXSECV,1
ID_V6NI99A9TP,1
ID_MZ4TJDM965,1
ID_W9WOC1J1P1,1
ID_49TH0V8W9R,1
ID_U479OBQVN7,1
ID_G0W7LD80DB,1
ID_0OT2UUXHXT,0
ID_25VPIE2DGW,1
ID_W6J306UONE,0
ID_3VLSXU8LAM,0
ID_97VXJ6I945,0
ID_B91BCPRWRL,1
ID_NECCDZP1GV,1
ID_G9G3GF6EJI,0
ID_389G9377BO,0
ID_3QLYOK6FF2,1
ID_4X692RTBW5,0
ID_C1TLATD7RG,0
ID_VM7I5UPB7H,1
ID_Y9D5VI6VSO,0
ID_U4XZ7V8OXR,0
ID_YKASIF4226,0
ID_9J6EVKLHIZ,0
ID_DGPQ7O0LS4,1
ID_M2W0G2NVN6,0
ID_HCOXF1H4X5,1
ID_EG0X6LEGVY,0
ID_O9PWOGYAHH,0
ID_A4FU30F7G6,1
ID_L6TO231Z9E,1
ID_RRHJBG5VY1,1
ID_MMAC2WOED2,0
ID_4ERZD3AVQG,0
ID_NDNY8OEFU1,0
ID_5G7P1FDOFV,1
ID_GQJKXUVHZO,1
ID_2UPS08PGK7,0
ID_4JER8YUC2F,1
ID_P2G4YOBEOU,0
ID_Q5KL4B1DKR,1
ID_VV97VWL5A7,0
ID_6QB69IJP9F,0
ID_0CF7C7T36C,0
ID_Q52UP5B9B8,0
ID_8K2RN3LXKJ,1
ID_K5Y92AR4IJ,1
ID_IH34NS8792,1
ID_NGLREKSJV4,0
ID_KO9BYGQBQK,1
ID_39NW95NB33,0
ID_A1TQNC9UAL,1
ID_9LWE9AUPY2,0
ID_0PAP8C0E6J,0
ID_V0A6ADD25H,1
ID_YU053U3K1O,0
ID_75OMZ594AX,1
ID_RUDKF2GH76,0
ID_VKQ18RTO89,0
ID_PZA9A5EMA9,1
ID_F7WFMPCEMU,0
ID_IF4M9X71K4,0
ID_7SMPS8N7ZD,1
ID_94CPFXUN02,0
ID_ST2POTEHGP,1
ID_SVO8SQJ5NP,0
ID_X7C19S30HC,1
ID_TA0LFUXVXW,0
ID_5EDLW7MI9J,0
ID_YHZPEIKMUD,0
ID_UUT4LMKWVO,1
ID_HRJ9GAJVMW,1
ID_KWN1PLWY5C,0
ID_YTETZHLR60,1
ID_4D83KMOSTZ,1
ID_MWPSZNAY1N,1
ID_AJNMN2W6G3,0
ID_6D0SYGF1N4,1
ID_RAL8CBN3EP,0
ID_R7LSS5025R,0
ID_FE4D6R68CX,0
ID_VJVFLR6FN3,0
ID_9H9I6P6A24,0
ID_BRYQOZ9YRG,1
ID_GCRIZ6067O,0
ID_FSVYAOMLMX,0
ID_PD3YMEQDQ0,0
ID_893TXOBLEL,1
ID_M0UBXIGAUD,1
ID_8ST73LCL5H,0
ID_HPDZJHKYA7,0
ID_F6ZCX5NWQO,0
ID_KF26XIYWLK,0
ID_6M5HOY3ZHP,1
ID_C7B8EAPMGB,1
ID_EZ0IEQBJX6,1
ID_QCY8C97L0B,1
ID_4HHRRQD11C,1
ID_KZZLOGFJ8S,0
ID_BYHY1634F9,1
ID_1ZTE5IMBG1,1
ID_3C2RUWAYYI,0
ID_9KGBP4US9W,0
ID_A1OJOIYQP3,0
ID_9UWHTOKQHU,0
ID_C6E6HPIYUD,1
ID_YLA6BSYW81,0
ID_WVQ7YHIZQG,1
ID_UD5F6A3X2U,0
ID_6TS9AEJUL0,1
ID_4D87RS0BDO,1
ID_BV902JEVKI,0
ID_392DS8L8E9,1
ID_MEPFFCOTUT,0
ID_2R4TJ407G8,1
ID_7MSWM1URQ8,1
ID_PAKDIFL6M5,1
ID_NPFSK395IZ,1
ID_X4NX2EG2V6,0
ID_8K5UYBX2RW,0
ID_4CFAUUKAVN,0
ID_OM1Z9EO9XD,0
ID_HJYI99MHNR,0
ID_RTUE37X7RN,0
ID_7NDEL49RSF,1
ID_JADH43ESMI,1
ID_JB5Q3GDLOS,1
ID_BLT9A0CE5U,0
ID_NM0XGTJ6S4,0
ID_UZQBAQYPHV,0
ID_DYOKOW3IZ5,0
ID_VKOWSBO5DB,0
ID_O1SPKD6FB1,1
ID_R3DEJ4OSWG,0
ID_7188X37TT5,0
ID_G9GR8BFH22,1
ID_XRIYJJCMLL,0
ID_PKHVX9XLI1,0
ID_6H4RQR01KO,0
ID_XVY35K2XC0,0
ID_UVK881DNEQ,0
ID_C8HO4HPMTS,0
ID_43WMK4XFGL,1
ID_V01U42Z42U,0
ID_MVRPC3A64M,0
ID_V41YE4R8RE,0
ID_UZX9AKGY86,0
ID_3VAPMYV2TL,0
ID_S7BPZUQ3R1,1
ID_Z77FPABCMF,1
ID_35E3JIK9Y3,0
ID_W1Y2G7XS3O,1
ID_7877VX36EJ,0
ID_JWBO7HU0K3,1
ID_8L3YTP95AN,1
ID_WRIEOZ620Z,1
ID_BE0EWFWNWU,0
ID_5RFBXWPCZI,0
ID_7W6PQINYCY,1
ID_30D87747O5,1
ID_R6757L1EOL,0
ID_0VLBHWIOJE,1
ID_4QL6ML09RF,1
ID_O18JJAORUN,0
ID_V6IKI9USVO,1
ID_IZ4OUWSD94,0
ID_0LSMYFH0A5,0
ID_GXNMZK6NP1,1
ID_4Z9W8NWISB,1
ID_F69GL8QSTJ,0
ID_KSYVOE2PFY,0
ID_RKV1AXTHAI,1
ID_LF2I1T4HEA,1
ID_UO6PIJONF5,1
ID_OTUR0F47K3,0
ID_5M2IWF1NP5,0
ID_YZPSRQ1M95,0
ID_8WOF2X23LJ,0
ID_LC0OZKA86O,1
ID_0GL42GVIBW,1
ID_7SI02LT9LG,0
ID_VB28ZSEWOX,1
ID_GFEUOWCKS9,1
ID_YPY8VKTP2T,1
ID_8R1FUQR5DL,0
ID_SI0X6TKDAZ,1
ID_4YX0GQ21PQ,0
ID_4XCZK9Y9ML,1
ID_UETVA4X9M3,1
ID_VY4UEC05L3,0
ID_T9OY32386O,1
ID_B5YUKV42F4,1
ID_Q7RFWEWPXB,0
ID_YB29M04UXH,0
ID_NQXG1TGQA3,1
ID_APP3EL3DUX,0
ID_H7VQOVHRPM,0
ID_DKLXSJ617R,1
ID_SVSDCF9Z3G,1
ID_4TQW4S60K1,0
ID_1Z85YKLCUR,0
ID_ZJ7TRC8PTV,0
ID_4FGTYZ859U,0
ID_MX3OZSJLU5,1
ID_RK5TV14DPZ,1
ID_KK3ATYSJSU,0
ID_Z9NY5LW5J5,0
ID_4EJMRVHJ6N,0
ID_1EPXRUUPD8,1
ID_40GQHR747B,1
ID_KLOPDE5ZDJ,1
ID_LS728OXXNA,0
ID_HR1QZ99VVL,1
ID_6HTADDNH5G,1
ID_HUWSTRP0SV,1
ID_CRWHM85EA4,1
ID_4LX4QW8TMD,0
ID_BUI0T49LHL,0
ID_9O7E6UUJ02,0
ID_7QT3ISMNB6,1
ID_3EAIY3KM1A,0
ID_ZDW8FOIVZG,1
ID_KK54P2B6NX,0
ID_68RHHJ38Y4,1
ID_1B0YY0SARD,1
ID_57BDMUJUQM,0
ID_YLFLRFY4XI,0
ID_4RS2IJHY0Z,1
ID_HSSP8JYZJ9,1
ID_UINB4CGFB1,0
ID_R3HKWQSGQK,0
ID_5LG1MO2AGI,1
ID_9SZTG2JIO7,0
ID_QO88LH7CQ4,0
ID_INVCWDJAIW,0
ID_EZWBHYRU0Q,0
ID_X37B9TGJFS,1
ID_QQLNCV65P6,0
ID_6PZUXESKAB,0
ID_RBAIK7J8YJ,0
